,O0,O1,O2,O3,Os,Oz,cGA
240,13.477478692865231,13.484018890671665,13.5331297415609,13.495107597451657,13.485457586119184,13.482069755650357,13.335857742534717
241,13.47583831610554,13.469712023328757,13.53062568054907,13.466689026087987,13.466636698471149,13.530240591025912,13.350744457982714
242,13.494059329987504,13.457520640567179,13.474073040180373,13.469182451481233,13.49234372393717,13.456010935846251,13.349771542652743
243,13.483573074829533,13.469524520450038,13.455152151520597,13.468568767947378,13.50443117991183,13.455876565458718,13.335042088938179
244,13.523411090092267,13.507757746467833,13.455360589260701,13.466111567351035,13.463287499752594,13.466529684844893,13.355532367779873
245,13.465154540143441,13.47021649702941,13.468053901286098,13.47375745180971,13.455325849066954,13.483222665063805,13.365662600661395
246,13.48753161859885,13.51528850400052,13.182046326905024,13.456184984141961,13.486400667323963,13.46685256225965,13.389650523395742
247,13.479707050592639,13.514725806806469,13.460397156234597,13.457571809320477,13.465045366545208,13.498332792639268,13.324190740749705
248,13.473231284903362,13.489347928447648,13.456785901379305,13.455192301925273,13.458363448059885,13.487831809254596,13.390652465058723
249,13.538584772909525,13.468272130204598,13.48289847480529,13.458301251323661,13.467338764606044,13.472005519594532,13.377082545696059
250,13.498894515965366,13.469022175332764,13.459689564326778,13.493266274306224,13.515507712713443,13.518258674425073,13.351524408508325
251,13.46437318492448,13.457972410877701,13.497583904947154,13.467714693158166,13.458526285054628,13.453950053996872,13.336983310929964
252,13.459302730242955,13.566779939744157,13.486404290732462,13.519927598749055,13.45564938482293,13.456028055937727,13.323844372127903
253,13.461359675103566,13.497238849964925,13.538507756683277,13.487774872385199,13.464876972761937,13.482221395259257,13.360371487133438
254,13.467250555992825,13.511628133572637,13.486189870339818,13.534204719866858,13.454358079600148,13.454604374079267,13.353597682684427
255,13.473297745605231,13.472921109460993,13.46203763404442,13.47354880675231,13.455925561578944,13.461346608715598,13.37775572580332
256,13.472669553287094,13.536961210691137,13.482113807395333,13.531303114374634,13.50491873852699,13.453780377079733,13.358090868973173
257,13.482668442548485,13.461385850488673,13.455103682921967,13.458503776253899,13.472715949866688,13.490609469244955,13.398490089229307
258,13.493971981968963,13.4828582237449,13.473074930285803,13.469614168392495,13.440086957268184,13.474755881865509,13.359607312774052
259,13.479942440575222,13.479016482585575,13.44399905346008,13.53766339745419,13.532995845408877,13.47297824531491,13.333387727256632
260,13.474744947132654,13.513107142523165,13.488549491917482,13.478717800219544,13.456984104637755,13.526520784134744,13.335228942354675
261,13.464207427973394,13.495484828793677,13.472670935722533,13.47353171127988,13.538652257878566,13.562373265618225,13.385817079738247
262,13.50555072069564,13.455778483068105,13.473004880395951,13.449005123897921,13.475706861016807,13.45220455072727,13.351251034099375
263,13.46647609405173,13.476574454239337,13.465050743734464,13.455955111423275,13.456125817050227,13.476597224266968,13.346288131099195
264,13.484078283795155,13.456576167960884,13.464404502596938,13.474057626980358,13.45535572667839,13.466849266665056,13.34718244345463
265,13.556843178775628,13.448970505544915,13.458691004629014,13.462597082124557,13.488603310035309,13.4635623227139,13.352030837355182
266,13.614668940770905,13.462139881495618,13.499824438622221,13.460196795337367,13.464603167332942,13.46116669549793,13.356278659265255
267,13.462325770611875,13.481906566041987,13.450526087487116,13.461162076247856,13.45800804042979,13.474942537547788,13.360098111339147
268,13.48840640396718,13.480979484124575,13.461181405553129,13.473504157063319,13.46025102740759,13.460969889133937,13.34570891563641
269,13.464901497470914,13.4613104349731,13.509938183098333,13.464776156968204,13.4938617632573,13.458815097965767,13.356795324206352
270,13.487122499895515,13.458886544785695,13.538851900708163,13.471198828323978,13.490846944922348,13.455772056451766,13.346563285362674
271,13.46723259293614,13.494842701550573,13.459951657783007,13.46747083078837,13.466935491779587,13.514613957500783,13.370235747420695
272,13.46576241134759,13.46904522135132,13.192747182268416,13.458340600314317,13.497097365594003,13.444253580415388,13.353709729185328
273,13.478807851081946,13.462136522052111,13.467364222057164,13.447392496352084,13.470829257715726,13.480255205510185,13.348427478603552
274,13.466468937893863,13.459946605796693,13.583766296026996,13.457049822674133,13.446610122515121,13.487788582623004,13.433490721639478
275,13.476067958019673,13.516743558630813,13.506354319843929,13.47742178136669,13.454662674436113,13.48661248420435,13.361454186370596
276,13.480631697264267,13.458471824659034,13.461196012768895,13.511176649322268,13.461979673511815,13.471600650260923,13.346853217420401
277,13.467589950951748,13.473704381997464,13.559885566483718,13.469884470584104,13.456868050736608,13.55307995990594,13.34620103835687
278,13.475693063478683,13.455623676142656,13.488219052843517,13.525890087246662,13.521599543616409,13.483747989137889,13.350238210292998
279,13.483702256564749,13.454416101500858,13.486677870321088,13.5487629916016,13.482009910175345,13.466724904047558,13.350169431407704
280,13.494198461738648,13.455962616177509,13.47081298238039,13.46013160457369,13.47269040223048,13.479158526553073,13.33843405743339
281,13.470289263746468,13.457365998320281,13.473396519331029,13.45746729268576,13.468650924225804,13.468638868938898,13.388897886481601
282,13.478349311754107,13.464944600859889,13.462182207863778,13.47580786254187,13.459240696561057,13.469387466677231,13.354094127761666
283,13.472002011991572,13.463307994780829,13.469695270728785,13.450970714712748,13.454193651309936,13.527289102903335,13.368197689312044
284,13.47587035895558,13.471786788871745,13.482146509823854,13.456896410752554,13.45514112854679,13.517330285953358,13.325100322616752
285,13.478441544627538,13.495303917142563,13.527419618618907,13.46898632044415,13.492259479112922,13.49140333917667,13.348030001717154
286,13.478844526379136,13.496063982428982,13.469178361664992,13.460764880681642,13.455345957313199,13.453370623994852,13.4084348347818
287,13.455717695481145,13.517456083456754,13.446485439693323,13.48166856480972,13.471011114040623,13.45483171185013,13.363031854299363
288,13.553785357376327,13.4555900778363,13.496633954468184,13.46438535071048,13.471132302588783,13.44969408701174,13.33572024647356
289,13.472947264982388,13.482230656044557,13.466901838608552,13.458906207848107,13.457023999355734,13.460381539880764,13.3916140569048
290,13.447853418324142,13.46317713485984,13.469892292374977,13.482984746470581,13.477783996062353,13.467810637627496,13.36271585475444
291,13.467530133742606,13.466404430770782,13.467746992788744,13.465147750058211,13.458465498975245,13.463191319408594,13.360421402018051
292,13.480193067739718,13.483263203204842,13.471150091057876,13.52180233779084,13.457589572493918,13.476269066066248,13.351784176146612
293,13.540825455536833,13.484496108217863,13.454064051771304,13.447877260514767,13.503745183235733,13.476271161340177,13.372174117489019
294,13.4603931508346,13.47197687438922,13.469792041592532,13.468596063642064,13.456304786834167,13.474163550448605,13.378450079828966
295,13.467128653294873,13.475456128214253,13.485642340136692,13.46427516443259,13.452463645808399,13.474923250373685,13.333848262962885
296,13.4722355054128,13.462664690148552,13.472870425956556,13.46667746436852,13.47871481908788,13.456676672782981,13.336498700131429
297,13.450608424470062,13.481755679752677,13.459017953178845,13.449605641047004,13.45933662176202,13.454176109815947,13.347228258212562
298,13.463322399423458,13.46232562674256,13.469208857073914,13.452921305800787,13.52062536073383,13.47268966957624,13.331405112345703
299,13.476222544257297,13.48588821075554,13.487948893030174,13.481602580522653,13.530628938947105,13.454917773359455,13.359335502129515
300,13.468671714277239,13.487096310329857,13.479937748528783,13.457601920802844,13.460710180060472,13.452973617560696,13.349835805299925
301,13.47227211670787,13.468152681143488,13.460597108540124,13.4626809352024,13.46583541670395,13.448689420247218,13.34872094613919
302,13.461757658122341,13.45705587991816,13.537849244402722,13.487734162655427,13.465403643886093,13.470588422363624,13.432260586992372
303,13.470869177229236,13.470588757575955,13.47075789902336,13.48257327181613,13.454744228717638,13.466351230838336,13.356386960801435
304,13.509612580566435,13.450227261382155,13.536029472146648,13.453035556274699,13.446810159189393,13.469116825456265,13.332428930336842
305,13.470219917911571,13.485590363908559,13.469658504319144,13.456312404834433,13.481550148167182,13.47208829685673,13.36594527029479
306,13.470399677043781,13.471599891336867,13.526229042638326,13.476240568135864,13.454048672929872,13.466584949358134,13.352210402722237
307,13.478792505029821,13.51715238844417,13.452401423478731,13.463646048059221,13.457249732582131,13.53118893204257,13.368755784237525
308,13.458208839051192,13.467801112178947,13.456299691512948,13.459417668159352,13.442734083283227,13.486641091230325,13.331824716421776
309,13.453555429400643,13.529110304573551,13.473535678659566,13.454655651612907,13.458385867418954,13.452516037066932,13.335086680007167
310,13.464267854791833,13.457220603517257,13.475499027306679,13.460837459729984,13.481439946750877,13.462714894360397,13.332639545558719
311,13.482823474512204,13.459229988509788,13.456228560500778,13.479402305724564,13.479584419239778,13.479156676463084,13.351847431683215
312,13.466097818393958,13.458032079142985,13.466927164334338,13.470746313547949,13.472629770719447,13.49239551367564,13.352593633256852
313,13.46562403122522,13.455881821805844,13.473914089077152,13.467095202721422,13.45280976916803,13.474810575962533,13.350722016726854
314,13.47819094885909,13.469647102144082,13.454067944091046,13.450595854809041,13.458699169147527,13.545842174230609,13.351105837741635
315,13.489466769351624,13.464567857304822,13.469090043890057,13.450115162314614,13.453551479460904,13.478014114021324,13.338638819332468
316,13.465038050022208,13.471312822970795,13.50400212891819,13.469797234723345,13.45928857419896,13.470189110829029,13.3732979675401
317,13.457366833336884,13.45297896700888,13.56224726373679,13.449562950117746,13.452577437063447,13.467489278245484,13.407360203379532
318,13.503174518303014,13.489569952562684,13.506806510633323,13.454915404419182,13.46951895261649,13.459000348435483,13.340251123317984
319,13.492124956833898,13.47795792465564,13.479117848194903,13.469442751239054,13.469168888689484,13.463863785868044,13.373502896099584
320,13.523749505090993,13.47483760841284,13.486670119100483,13.520047621630132,13.507782746554353,13.465125609738985,13.401092083396856
321,13.460587818387431,13.49127543726028,13.473526229288895,13.498820111911279,13.466387913787273,13.455328431962059,13.348948207776761
322,13.473570846082643,13.492720099824014,13.503436422039522,13.5787049471715,13.457680730989901,13.450401979850838,13.344394354281947
323,13.506448146965122,13.486604550479212,13.48076095702895,13.484908698391868,13.515122777909273,13.551520058337134,13.369181623228593
324,13.506891520672477,13.451019572151825,13.459380551583134,13.466704647748033,13.537245387785836,13.521074117142241,13.333380161701003
325,13.485786205465905,13.462867537433048,13.478816256880062,13.455867999864276,13.46764846992679,13.473475116139046,13.3500364371459
326,13.452186708149501,13.463455980480182,13.490382779281354,13.45372853037063,13.458491939118598,13.462494907643412,13.336554190556752
327,13.457079022909747,13.464311784684424,13.452161222464172,13.495745872985339,13.453945880558807,13.470040712694171,13.336962676640367
328,13.47546621770109,13.458136270653922,13.486584166359156,13.528984810760011,13.45162709756894,13.48202059968887,13.36046052159625
329,13.485470473090187,13.488034557382576,13.51604500289308,13.455506815337342,13.467053110984386,13.472037417819259,13.33685720692738
330,13.449625688403613,13.458733043682994,13.49714002399915,13.463706378050615,13.460415780258366,13.468844517601422,13.48912905181176
331,13.586511518587125,13.481561257658992,13.457386927382787,13.454976941611385,13.52206858845707,13.448277078518178,13.391995892519365
332,13.468295653311769,13.46065747534507,13.476162027618615,13.503237761985977,13.486542785306694,13.468269699771888,13.33889729446615
333,13.525344691825797,13.479021502377465,13.492955921483691,13.453905321041121,13.4759380509865,13.467783085821894,13.337148322012974
334,13.485467323331163,13.560345348754199,13.473570002991007,13.453777169400361,13.469459137601778,13.454779136748984,13.35414864383475
335,13.474349991446129,13.456690074057086,13.44658421939658,13.453840472298907,13.477465359589784,13.470150834984612,13.378972492215224
336,13.529701655175769,13.480203937853453,13.49486612705118,13.46197431756626,13.470352081311633,13.532172649990768,13.343271113193127
337,13.46385133226146,13.478654453273863,13.455003152586054,13.491517219964182,13.514657826531911,13.471800052805339,13.34795296390634
338,13.486757256835,13.470189627597108,13.457694959651214,13.497391818296864,13.453942778120982,13.459990707760443,13.412614083654248
339,13.482115384689997,13.481247785220155,13.453596604046412,13.45352386350208,13.453017537127248,13.500449483192991,13.36998514876212
340,13.454968578718137,13.522948944832198,13.513461114289472,13.45450964060612,13.457401638482231,13.480191472631413,13.343245915954002
341,13.480221244700253,13.45506999070826,13.455972301223083,13.46426715721283,13.479367501657457,13.46215768097574,13.337003226372646
342,13.463740364047698,13.559287121291272,13.516618547969498,13.454828937723068,13.459656453645788,13.450449359752238,13.357876876983093
343,13.492906821832062,13.500980956709943,13.476441057706019,13.468171573879197,13.454163320618216,13.479867846064503,13.335372024975252
344,13.458294128124603,13.463435074827402,13.461884985749144,13.53442040447006,13.44782003029203,13.471668181328802,13.376639119506114
345,13.4658810168067,13.47554385303799,13.465443055774784,13.450029442911037,13.45526702399156,13.454262243261327,13.353203754029003
346,13.467867253120989,13.521369979128474,13.506671908652176,13.4615147308819,13.487647054293658,13.461204344343626,13.333703610764816
347,13.451984795072116,13.460758095988306,13.467300090754172,13.478611205724533,13.466477518911008,13.465719816216035,13.33614175905427
348,13.508347035835031,13.484975727195152,13.454248633991927,13.457286700651748,13.483798583017197,13.488717139961198,13.326330987564521
349,13.472693171373102,13.463495345999021,13.522247070739045,13.455336289437023,13.450221798430896,13.46072892234847,13.42142644930957
350,13.527484524404164,13.483853298807052,13.4560968641832,13.472333410584833,13.459420765687012,13.509394235277782,13.371141069228063
351,13.453343606776325,13.53445716725965,13.516134528584313,13.458033782851881,13.46293380582938,13.457390605447115,13.361409639807185
352,13.496263732865453,13.51222467949288,13.467710890904302,13.492806673142594,13.45204238334205,13.460880451346748,13.353559280521702
353,13.456959703329252,13.460741022239207,13.516608844893518,13.478296100195031,13.500567501548446,13.463496147482191,13.359816826573805
354,13.473117102182703,13.505561821064912,13.466643941882532,13.519964278657454,13.506490661985707,13.471296387026086,13.368530764260097
355,13.460680591787677,13.453966832706705,13.472691869918025,13.462009443799033,13.511240632805741,13.453472289860017,13.332708079829812
356,13.482020509054884,13.458306304530707,13.46173347934056,13.505454934289679,13.54703998957784,13.452944644645788,13.350700610731495
357,13.14004895620048,13.458715442682848,13.463010624451563,13.453143859518692,13.454181919420604,13.455079237873665,13.366558110525133
358,13.469071449422744,13.474094559219898,13.466908710775432,13.452684071418597,13.45147093519289,13.453449055091244,13.329148765135557
359,13.468464746311074,13.482215457857354,13.469090241659433,13.46162570385565,13.521771297004074,13.454749485500622,13.332762918833177
360,13.463836825846462,13.62485243422608,13.461766473505879,13.451376539702062,13.467710878187791,13.475490012345603,13.342959402679465
361,13.504891158885089,13.485460053449264,13.49557919505355,13.462061876494438,13.534339043279644,13.465990590061061,13.340307879865403
362,13.463365080062067,13.46400729661039,13.45961693602102,13.469497809807304,13.490777106743538,13.470289262052859,13.364396394518902
363,13.458844539175509,13.464738296521828,13.458351461752784,13.451352921751793,13.541100730635923,13.497823474651202,13.347772738409928
364,13.465876469787908,13.467595155620248,13.509620402940316,13.503630826018519,13.456899034448666,13.491808027510764,13.390302849267842
365,13.512772027148864,13.46492494242685,13.453053311605473,13.470468867796473,13.547289611075772,13.459524767153198,13.366574005460134
366,13.477735671078321,13.450402509117033,13.45666121606389,13.479063185012667,13.462947317173704,13.451907413609094,13.365566912400071
367,13.46721110782749,13.516435666081495,13.461042677521938,13.448447158962955,13.555924439666095,13.465190235043876,13.332390168513172
368,13.46596169941174,13.472796308417106,13.473216096204938,13.450750818996923,13.521346562695456,13.454330642295536,13.36381375237531
369,13.469294855701271,13.462077699584887,13.4744124349833,13.492824201777344,13.459213342020753,13.475940383034292,13.36613938186178
370,13.475519783485447,13.460781409924385,13.469466140975245,13.490136160248891,13.461480084458133,13.484517682583071,13.446863879960263
371,13.45422454570327,13.50011411248683,13.446733147379476,13.473548306052107,13.460126603143523,13.474520465499022,13.326114531859522
372,13.489276490475051,13.490081579513616,13.47684094063798,13.51007089570933,13.452475540091982,13.472706032575573,13.323828022764298
373,13.4912793546021,13.506038896985352,13.589673302828334,13.47389908224484,13.46143078157166,13.47222665642202,13.337872054622508
374,13.46306797530572,13.48122389318631,13.501324876601808,13.48164000508259,13.46217450844543,13.467519384964136,13.33764045444387
375,13.466098117212765,13.488560789851938,13.513835227195871,13.469766286880477,13.47694850763469,13.463079993569758,13.346801144105616
376,13.456645134325372,13.46961379027646,13.450113285518716,13.453672131872736,13.492216517883586,13.456434052375844,13.429184332685779
377,13.457819738945458,13.46377497022017,13.45520163386641,13.46958880818868,13.483677439153892,13.457335565349553,13.33349765830813
378,13.497994235822699,13.476625090975315,13.477150861426955,13.456349836655892,13.549787898459472,13.466034138241783,13.351482969154372
379,13.475417581809452,13.523157679083758,13.475664112190017,13.463829516051803,13.484392450910294,13.466062485549832,13.327475856783334
380,13.47687875469774,13.458023567290976,13.468971956242575,13.456619497635401,13.462660805138293,13.465175937840716,13.355152926692506
381,13.471908485027264,13.472216665482847,13.524144508311524,13.4633077746809,13.490918688154313,13.475510678892489,13.333885288784513
382,13.478762485448737,13.455264439704829,13.523374861398478,13.456129488917998,13.583699630809948,13.457771307138028,13.357521180213896
383,13.473913888911717,13.506933794888901,13.45796231534169,13.457981919436715,13.469846917469287,13.466965169333386,13.336909681430551
384,13.478177837224678,13.48781644231826,13.51794943778473,13.461815071322256,13.466678213603794,13.516727588124805,13.349196580057498
385,13.498024424316595,13.458696371475002,13.451166221575578,13.516732361914357,13.459509762179804,13.451853824723745,13.370871957014314
386,13.47742767970357,13.504706307901769,13.51603568267799,13.447856165626785,13.455143214993644,13.459104977732757,13.334857588402695
387,13.46951585082477,13.501554686289047,13.463953516956419,13.458167462082812,13.471003418363166,13.469991585212528,13.33957517793472
388,13.455593442895683,13.472389448220609,13.490750311905286,13.460273040630389,13.460955709184287,13.45981016209838,13.344166800405365
389,13.47667138916254,13.4745911696502,13.48591223246092,13.457269233926898,13.457077437379864,13.482665570772486,13.402642145215767
390,13.516864445402986,13.504274984105724,13.455330356400692,13.458233967380831,13.461151693650754,13.469258088049246,13.337130112787941
391,13.460442228129134,13.46117190638627,13.454358245112235,13.465593339783373,13.464888253254118,13.468789471822792,13.350895234908675
392,13.467341078968952,13.454832465802086,13.465836741067935,13.46946971183177,13.451058602201053,13.467369544683256,13.360357025916223
393,13.482532842180692,13.480584666473092,13.525637902651914,13.467748174673877,13.454837819871027,13.472958631544607,13.348850274906027
394,13.475194805729435,13.474438537369481,13.538937578068813,13.467506942962297,13.462325978272363,13.480046152880416,13.349888204607181
395,13.472187153375474,13.51964771265583,13.461387416710611,13.550494735392276,13.466281478581717,13.513066820967012,13.363113154741004
396,13.508997771572787,13.510366644727997,13.515876547844847,13.498508664137685,13.471154877622146,13.483329232342774,13.368573377552442
397,13.489882804801455,13.472520883881486,13.450521936258069,13.47591290124855,13.47662732305983,13.48296416822495,13.380309834530577
398,13.484206741546746,13.453217158101499,13.454123261694098,13.467706618835452,13.473436837390064,13.473477319470375,13.364893183726817
399,13.522929271708476,13.474115864791441,13.453258928997908,13.50032544452604,13.481369609367336,13.468512640334433,13.409805283782537
400,13.474672900733305,13.503900864319876,13.453734790830874,13.486250311853132,13.479613201587695,13.457630293634953,13.338962929001077
401,13.45029457327444,13.473790178781142,13.460430564770707,13.47838590492797,13.470592317535075,13.480554400667083,13.359826844901777
402,13.477995251110988,13.459516416843748,13.490408064059913,13.46301277501788,13.463607385314535,13.457612945538946,13.387884543091058
403,13.470556222421584,13.450698765051785,13.515079804145499,13.4763429363959,13.479170075368136,13.481736629654188,13.380240891888738
404,13.54897000821121,13.524699630562681,13.47499010315421,13.509918047254672,13.467730859963922,13.455833576389821,13.455485728210537
405,13.459780770572369,13.491777762232115,13.46575207373267,13.517503217249178,13.468286863229471,13.47633228782774,13.351298077857122
406,13.469171760833357,13.449816354200012,13.467811950603034,13.556628037083195,13.469190355264349,13.493094242609805,13.333427782918559
407,13.475686485880287,13.46959550371836,13.467762160847663,13.465857671900187,13.47299297916214,13.470179171413882,13.353565251209773
408,13.457117819672218,13.525676703153177,13.501653329428517,13.540675573107553,13.487500007049414,13.506995382057736,13.371804420078872
409,13.470148856398417,13.482834835697432,13.469684282400646,13.447989111876813,13.452673082184047,13.488055593209808,13.335105642242358
410,13.464592814025236,13.455171358842636,13.489473641939927,13.531393871556036,13.457653091694693,13.45839456142718,13.352602828269358
411,13.458634362841956,13.464811780073447,13.465118469738867,13.455384055950214,13.46197150368453,13.4662080192368,13.328212596722413
412,13.468367883722996,13.484289636699483,13.449017656867857,13.518404954213183,13.466336537902942,13.468548573524226,13.352605130734853
413,13.456192452728748,13.481562628703191,13.464872733498924,13.482761173222679,13.469444448111812,13.460685004559812,13.360554638399277
414,13.534753249430564,13.471221632930684,13.513938169807195,13.524988288615598,13.522156140109757,13.455687287224922,13.345789144421229
415,13.47842476764787,13.45235246136738,13.461027255840367,13.53227238117042,13.470038223023293,13.446207114113262,13.373425760418876
416,13.463582282696152,13.486214649314293,13.461285229784902,13.484035745742498,13.450386936528608,13.456275506535079,13.446184941668296
417,13.457848721646005,13.44951441019983,13.454792254683328,13.476570600218606,13.450237771095708,13.458145708743716,13.371051115628564
418,13.468406070314348,13.462728412136435,13.469320799331879,13.473438077593222,13.467284198738168,13.446823665936012,13.375704807163915
419,13.47632873473107,13.555209935257212,13.455400135178351,13.466181859227131,13.462928124756086,13.460943986294792,13.37391076953383
420,13.47523751914315,13.48279117649002,13.46442317101406,13.466070272155571,13.467113777006976,13.447718249961268,13.333706695121712
421,13.454263098487164,13.472697264097864,13.46763412410696,13.467286253146828,13.455942756768083,13.455230133256642,13.33259912791755
422,13.633386360920966,13.484265246417374,13.482217416535132,13.464108959096018,13.45892779982253,13.46011483646091,13.326520757768536
423,13.479197840940207,13.469266722038855,13.461494285069174,13.468385964451125,13.52016842689179,13.464152716283454,13.370767951448448
424,13.476359607895835,13.53644793925807,13.470110551049933,13.475361803606852,13.457728758945363,13.459738673063228,13.336360751753208
425,13.458173969354014,13.482482095592655,13.45772534565255,13.452922660921002,13.494242003342835,13.468961921098176,13.347073247661116
426,13.471628742105793,13.472435272219357,13.459246123456396,13.461555785396369,13.494676435590023,13.515878070479724,13.33192411393416
427,13.476382790224394,13.471571440034547,13.526423673409736,13.452991316263098,13.46752498824615,13.471512554843212,13.332501084575197
428,13.47668090785574,13.516391822566977,13.466885505296057,13.469084040940507,13.457203803261974,13.472199553609826,13.330813086306444
429,13.46269436648977,13.45707473366987,13.605671493116766,13.544433834407478,13.470605229764711,13.459862438030541,13.332129519320558
430,13.50391749385558,13.454623127819504,13.458079135885463,13.488765510010067,13.469442262257916,13.464587044451852,13.334470028164796
431,13.487391439469299,13.456998722774909,13.461909642712445,13.459520720143802,13.486612879615743,13.459665109635797,13.35031351000513
432,13.464959698184394,13.451011621995828,13.47070283930935,13.476898948552552,13.46258958859439,13.516706601245096,13.379381588802673
433,13.50998206846905,13.461808124964824,13.465654646776384,13.484225233714563,13.45417118952726,13.483585263664601,13.38132914292789
434,13.478425284822704,13.478061180097516,13.502484338184818,13.468077253449243,13.449363325120649,13.48738732892042,13.350528428647202
435,13.450144129884663,13.469180335780605,13.48202245754772,13.464559306710726,13.478635777340271,13.475689315097407,13.355741580792005
436,13.487753805536544,13.461506590088131,13.4669874182567,13.464520825495711,13.4673588554007,13.470953937641578,13.335584544494749
437,13.46753691968415,13.46528526022914,13.46300351393828,13.459521132929483,13.451253374632682,13.448588497338816,13.390649111308157
438,13.48444455994456,13.453368022229522,13.531569811410037,13.465691243801732,13.479721009511966,13.484458028431284,13.367443667801796
439,13.468261560840999,13.467449025931534,13.521583190134495,13.451048516984331,13.493585264292312,13.444104768835475,13.376258796436247
440,13.474117536274251,13.469056637265254,13.482187279787846,13.472102263880428,13.544765313351293,13.45088902087044,13.383477600915358
441,13.500426211873302,13.469360109577188,13.47542812736053,13.459205236411188,13.476482551028253,13.479925907665399,13.350310910008847
442,13.543650302832248,13.450176518778084,13.482442687866046,13.470003338308306,13.450571844506543,13.48468802850903,13.354613995008403
443,13.46531130861491,13.462994225377217,13.461659263771958,13.484717751456191,13.45970477743214,13.51015006946004,13.342440729908413
444,13.458091746239225,13.453542892257218,13.48596685430687,13.464935256052994,13.546668395726476,13.485666115882573,13.359653202573071
445,13.46986115442845,13.579463660297217,13.467407913243166,13.465135273137363,13.46967906656419,13.471625377681573,13.35418787308596
446,13.475038589538075,13.480967326660174,13.470108156919247,13.504578908420866,13.479898780657678,13.459036998915254,13.368015919178026
447,13.465233018315397,13.486323390325998,13.475779284791322,13.454788810905535,13.531509560052305,13.464946000941097,13.367805670314702
448,13.46743854565383,13.479923420759151,13.44752055773628,13.472470359849511,13.508929838511394,13.448889217258664,13.35047700357437
449,13.463973261557054,13.558501395639963,13.470050800677388,13.478185180430767,13.46470762232528,13.468474471795606,13.333342703738017
450,13.46398308763816,13.470656300131,13.447367462374736,13.48172373859561,13.457000213889405,13.465557884615148,13.373685659274924
451,13.469898916929495,13.455263960068812,13.554722192381975,13.45212343834038,13.460098061496625,13.496166544336127,13.333300027299673
452,13.483350908100372,13.478976862001232,13.480305100823287,13.461076794594526,13.455904840083793,13.481396480984055,13.353116826981307
453,13.46394409479783,13.469655753784348,13.45386349625839,13.459052597602364,13.47505530672474,13.476726748579647,13.338416061503812
454,13.464022064707242,13.482861393982777,13.486994631541894,13.454073683618567,13.557311257245718,13.50036812776304,13.42832181135146
455,13.46378647760069,13.55074266835302,13.454617569013498,13.508634908177424,13.498852234762628,13.481013073149137,13.33202035265835
456,13.475751020656201,13.456053196234862,13.555208635793534,13.48382880266523,13.466983211071696,13.506559090643423,13.340245638119058
457,13.453689800911816,13.460087085381849,13.454061820339644,13.467460970896994,13.513689164544921,13.453774500227068,13.333389775269898
458,13.466287283729063,13.46552860956802,13.45557009734679,13.466898034460842,13.47934009899944,13.522788176013156,13.337842351667815
459,13.475788104890613,13.455153887288645,13.468925775720738,13.46622695657378,13.474307255743303,13.117354826747206,13.353220379941863
460,13.469903766558506,13.482846298600547,13.474492040346842,13.46025321195298,13.4961009706771,13.464525995236588,13.346907960148062
461,13.461219701778143,13.48945080955699,13.499956055196701,13.453552506749519,13.464676827396731,13.446571902778233,13.358783093646634
462,13.486995430335403,13.476938584844117,13.491840047912905,13.464038540812675,13.476117312836461,13.457655517608858,13.34889016659232
463,13.475763654550537,13.468975896207382,13.522372987742536,13.461778858440463,13.475656991440104,13.474444878453621,13.333567677079001
464,13.487133177557494,13.465346359597518,13.487075085468824,13.523549299682024,13.452202859456651,13.547711481390522,13.362209070330952
465,13.457255373616702,13.47202393510798,13.541920642219251,13.45761532724835,13.458258584217868,13.499680900113423,13.400027128550922
466,13.465040545437253,13.456491453761467,13.466369848077418,13.544324424366234,13.466541040873853,13.457028778204695,13.324294401127846
467,13.459169288316277,13.460376289522042,13.480859471752542,13.525407305507688,13.45092782942718,13.472595036957646,13.372345680933911
468,13.491139128279872,13.479175969651667,13.518054845515174,13.47089766158373,13.455413229520898,13.498430916320999,13.343211773145013
469,13.457681046123849,13.45622534640273,13.524104283973575,13.478315692406614,13.525686824694509,13.521931607998441,13.333489518566523
470,13.458762817215874,13.473927264202153,13.492395132270408,13.481298905586126,13.46098631688347,13.491196481327526,13.347456243893598
471,13.503715110459831,13.45233964987332,13.457997299587122,13.559806672423147,13.48641849202523,13.462251914601307,13.348161624694477
472,13.470730308871715,13.465865674081957,13.465341488861712,13.467205705779605,13.472087636259152,13.470113411094061,13.33305736719258
473,13.482870865862118,13.48628656194522,13.539395095622865,13.469608603964792,13.458792634065496,13.460877482148353,13.356976548408158
474,13.49508296858822,13.46988418864226,13.539438143450068,13.457282513164449,13.520727557678475,13.463357471991795,13.32844851288246
475,13.462008568566059,13.459870466892374,13.458445882379543,13.543619866478956,13.45308866748796,13.553828427607193,13.36906163174985
476,13.48816588139278,13.451709532430629,13.465062976091634,13.483643875215435,13.485112261481117,13.471471864834195,13.331563717692857
477,13.50228152706148,13.46536579347076,13.489325034010923,13.494001585348276,13.46983601045655,13.534028890295653,13.360361053195549
478,13.493802188313333,13.471360693224007,13.463148818298244,13.464537081927293,13.475158571794163,13.478026954565664,13.331366342033725
479,13.525169974690304,13.45155573037942,13.483325855668866,13.457140174864092,13.450881005697418,13.494035199856153,13.345683612518012
480,13.466767229852266,13.469739294904517,13.465052236137911,13.453584183454979,13.48167371318466,13.461403407608858,13.33619053113181
